person_mal_id,position,anime_mal_id
67250,Key Animation (Main Animation),52082
67250,"Animation Director (eps 5, 11, 13), Key Animation (ep 1, ED)",36470
67250,In-Between Animation,12015
67250,2nd Key Animation,11743
67250,In-Between Animation,11001
67250,"Animation Director (ep 9), Assistant Animation Director (ep 4)",32673
67250,"Animation Director (ep 9), 2nd Key Animation (ep 12), Key Animation (eps 1-2, 5, 8-9, 12)",37993
67250,Key Animation,44141
67250,"Animation Director (eps 2, 4, 7-8, 10-12), 2nd Key Animation (eps 7, 12), Key Animation (eps 2, 10)",39710
67250,2nd Key Animation (ep 1),18499
67250,"2nd Key Animation (ep 5), In-Between Animation (ep 5)",16005
67250,Animation Director (ep 4),52034
67251,Background Art (eps 2-25),28249
67251,Background Art,31821
67251,Background Art (ep 26),1576
67251,Background Art (ep 6),36649
67251,Background Art,10218
67251,Background Art,3367
67251,Background Art,15335
67251,Background Art,9969
67251,Background Art,9288
67251,"Background Art (eps 2, 4, 6, 22, 24)",934
67251,Background Art,449
67251,Background Art (ep 1),10372
67251,Background Art,33741
67251,Background Art (ep 14),18679
67251,Background Art (eps 3-13),633
67251,Background Art (ep 4),1609
67251,"Background Art (eps 5, 20-21)",10721
67251,Background Art (Art Design),39806
67251,Background Art (ep 12),616
67251,Background Art,8487
67251,Background Art,4792
67251,Background Art (ep 20),12929
67251,Background Art (Art Design),52082
67251,"Background Art (eps 1-30, 32-39)",440
67251,Background Art,441
67251,Background Art (ep 1),9893
67251,Background Art,4685
67251,Background Art,16870
67251,Background Art,49845
67251,Background Art,1540
67251,Background Art,856
67251,"Background Art (eps 1-10, 12)",51923
67252,Background Art,50762
67252,Background Art,40517
67252,"Background Art (eps 3-6, OP)",49780
67252,Background Art,39175
67252,Background Art,30346
67252,Background Art (ep 9),47778
67252,Background Art (eps 6-7),39806
67252,Background Art,50774
67252,Background Art,40738
67252,Background Art (Art Design),42791
67252,Background Art (Art Design),52082
67252,Background Art,36470
67253,"Background Art (eps 1-2, 4-15)",28249
67253,Background Art (ep 26),1576
67253,"Background Art (eps 6, 22, 24)",934
67253,Background Art,5914
67253,Background Art,52308
67253,Background Art (ep 4),1609
67253,Background Art (eps 8-24),39806
67253,Background Art,50653
67253,Background Art (Art Design),52082
67253,Background Art,6900
67253,Background Art,49845
67253,"Background Art (eps 1-6, 8-10, 12, ED)",51923
67253,Background Art (eps 6-9),26165
67254,Producer,33080
67254,Producer,28791
67254,Associate Producer,21855
67254,Planning (Planning Assistance),11239
67254,Planning (Planning Assistance),17739
67254,Associate Producer,3958
67254,Associate Producer,17074
67254,Associate Producer,12119
67254,Assistant Producer,15689
67254,Producer,14407
67254,Producer,10588
67254,Producer,14267
67254,Producer,24075
67254,Producer,36023
67254,Producer,38431
67254,Producer,31645
67254,Producer,3366
67254,Producer,30015
67254,Producer,35466
67254,Producer,14515
67254,Producer,6973
67254,Producer,52082
67254,Associate Producer,28025
67254,Associate Producer,8115
67254,Producer,58390
67255,Associate Producer,45613
67255,Associate Producer,42351
67255,Associate Producer,52082
67255,Publicity,14333
67255,"Script, Producer, Series Composition",6425
67255,"Producer, Series Composition",7463
67255,Associate Producer,54839
67256,Associate Producer,45613
67256,Associate Producer,42351
67256,Associate Producer,52082
67256,Associate Producer,54839
67257,Producer,55823
67257,Associate Producer,52082
67257,Assistant Producer,46095
67258,Music Airing,62378
67258,"Theme Song Composition (OP), Theme Song Lyrics (OP)",52082
67260,Producer,23037
67260,Producer,38337
67260,Producer,33280
67260,Producer,38333
67260,Assistant Producer,14653
67260,Assistant Producer,16982
67260,Producer,54103
67260,Assistant Producer,15117
67260,Producer,43969
67260,Producer,6932
67260,Producer,35079
67260,Producer,35997
67260,Producer,10928
67260,Producer,26243
67260,Producer,31378
67260,Producer,28927
67260,Producer,53263
67260,Producer,6773
67260,Producer,13663
67260,Producer,28979
67260,Producer,38480
67260,Producer,16049
67260,Producer,38481
67260,Producer,36432
67260,Producer,11743
67260,Producer,14813
67260,Producer,18753
67260,Planning (Planning Assistance),23847
67260,Producer,11699
67261,Assistant Producer,38101
67261,Associate Producer,39783
67261,Associate Producer,48548
67261,Producer,55877
67261,Assistant Producer,35828
67261,Producer,53263
67261,Producer,59189
67261,Producer,56662
67262,Producer,53439
67262,Executive Producer,42072
67262,"Planning, Producer",33244
67262,Producer,49776
67262,Producer,58172
67262,Executive Producer,50461
67262,Producer,53263
67262,Planning (Planning Assistance),37430
67262,Planning (Planning Assistance),41487
67262,Executive Producer,49877
67262,Planning (Planning Assistance),41488
67263,Producer,54915
67263,Producer,57892
67263,Producer,52816
67263,Producer,53263
67264,Planning,53439
67264,Planning,42072
67264,Planning,49776
67264,Planning,58172
67264,Planning,53263
67264,Executive Producer,49849
67264,Executive Producer,41487
67264,Executive Producer,53580
67264,Executive Producer,54565
67265,Planning,54915
67265,Producer,34800
67265,Planning,36049
67265,Planning,57892
67265,Planning,52816
67265,Executive Producer,35828
67265,Planning,53263
67265,Planning,36316
67265,Planning,36108
67268,Theme Song Arrangement (OP),53263
67269,Theme Song Arrangement (ED2),49338
67269,Theme Song Lyrics (ED),53263
67270,"Theme Song Arrangement (ED), Theme Song Composition (ED)",53263
67273,"2nd Key Animation (ep 5), Key Animation (ep 11)",40148
67273,"2nd Key Animation (ep 21), In-Between Animation (ep 21)",35180
67273,In-Between Animation (eps 48-49),32717
67273,In-Between Animation (ep 5),32828
67273,In-Between Animation,35740
67273,"In-Between Animation (eps 2, 10)",37349
67273,Key Animation (ep 7),40839
67273,Key Animation (ep 20),39849
67273,In-Between Animation,17947
67273,In-Between Animation (OP),33795
67273,In-Between Animation,34541
67273,"Character Design, Animation Director",55301
67273,Character Design (Sub Character Design),52611
67273,Key Animation (ep 10),50380
67273,In-Between Animation (ep 12),34561
67273,Key Animation (Young Animator),40035
67273,Key Animation (Mainstay Animator),51413
67273,In-Between Animation (ep 5),34822
67273,In-Between Animation,34471
67273,In-Between Animation,31245
67276,Producer,33388
67276,Producer,110
67276,Producer,9811
67276,Producer,17
67276,Producer,136
67276,Producer,139
67276,Producer,2569
67276,Producer,3110
67276,Producer,4782
67276,Producer,3438
67276,Production Manager (ep 9),40136
67276,Producer (Animation Producer),52611
67276,Producer,4114
67276,Producer,3765
67276,Producer,4773
67276,Producer,9376
67277,Producer,39468
67277,Chief Producer,42429
67277,Producer,40841
67277,Production Manager (Assistant Production Manager),570
67277,Production Manager (Digital Assistant Production Manager),219
67277,Producer,3654
67277,Producer,37576
67277,Producer,41573
67277,Executive Producer,60732
67277,Chief Producer,52611
67277,Production Manager (Assistant Production Manager),466
67277,Associate Producer,53590
67277,Producer,6203
67278,Producer,55877
67278,Producer,53040
67278,Producer,52611
67279,Assistant Producer,39468
67279,Producer,42429
67279,Associate Producer,38558
67279,Publicity (eps 13-24),35062
67279,Associate Producer,41573
67279,Producer,54738
67279,Producer,53162
67279,Producer,52611
67280,Producer,52611
67281,Assistant Producer,53162
67281,Assistant Producer,52611
67281,Assistant Producer,53590
67282,Assistant Producer,52611
67282,Producer,50184
67283,Planning,32828
67283,Planning,33566
67283,Planning,41405
67283,Planning,39622
67283,Planning,48555
67283,Planning,16211
67283,Planning,30795
67283,Planning,32664
67283,Planning,27815
67283,Planning,31196
67283,Planning,32802
67283,Associate Producer,13145
67283,Executive Producer,15611
67283,Planning,32370
67283,Planning,13335
67283,Executive Producer,42940
67283,Planning,55877
67283,Planning,14713
67283,Planning,25681
67283,Planning,34825
67283,Planning,38720
67283,Producer,13247
67283,Planning,36967
67283,Planning,35857
67283,Planning Producer,49040
67283,Planning,40578
67283,Planning Producer,40082
67283,Planning,34021
67283,Planning,23293
67283,Planning,39487
67283,Planning,13203
67283,Planning,36563
67283,Planning,34580
67283,Planning,34978
67283,Planning,52611
67283,Co-Producer,9204
67283,Planning,32729
67283,Planning,30015
67283,Planning,35466
67283,Planning,18179
67283,Planning,30413
67283,Planning,20533
67283,Planning,11837
67284,Planning,6347
67284,Planning,8516
67284,Planning,9471
67284,Planning,12549
67284,Planning,14893
67284,Planning,8086
67284,Executive Producer,11705
67284,Planning,9367
67284,Planning,39468
67284,Planning,42429
67284,Planning,40841
67284,Planning,3654
67284,Planning,10213
67284,Executive Producer,13239
67284,Planning,60732
67284,Planning,8424
67284,Planning,11933
67284,Planning,52611
67284,Planning,6203
67284,Producer,5504
67284,Planning,12445
67284,Producer,6129
67284,Production Manager,11319
67285,Planning (Planning Assistance),52611
67286,Assistant Producer,11705
67286,Planning (Planning Assistance),52611
67287,Theme Song Lyrics (ED8),6702
67287,"Theme Song Composition (ED), Theme Song Lyrics (ED)",48644
67287,Theme Song Lyrics (ED6),40842
67287,Theme Song Lyrics (ED),49220
67287,Theme Song Lyrics (ED),23121
67287,Theme Song Lyrics (ED),47591
67287,Theme Song Lyrics (ED),47792
67287,Theme Song Lyrics (OP),50923
67287,Theme Song Lyrics (OP),52611
67287,Theme Song Lyrics (ED2),19291
67287,Theme Song Lyrics (OP),39917
67287,Theme Song Lyrics (OP),13663
67288,"Theme Song Arrangement (ED), Theme Song Composition (ED)",48780
67288,"Theme Song Arrangement (OP), Theme Song Composition (OP)",51128
67288,Theme Song Composition (OP),52611
67288,"Theme Song Arrangement (OP1, ED1), Theme Song Composition (OP1, ED1)",59514
67289,Theme Song Performance,60389
67289,Theme Song Lyrics (ED),52611
67289,"Theme Song Arrangement (ED), Theme Song Composition (ED), Theme Song Lyrics (ED)",41226
67290,"Theme Song Arrangement (ED), Theme Song Composition (ED)",52611
67292,"Theme Song Composition, Theme Song Lyrics, Theme Song Performance",62153
67292,Theme Song Performance (ED2) Airing,8687
67292,Theme Song Performance (OP2),50002
67292,Theme Song Performance,59400
67292,"Theme Song Arrangement, Theme Song Composition, Theme Song Lyrics, Theme Song Performance",53584
67301,Director,9535
67301,Director,56122
67319,"Animation Director (ep 17, 23 )",4709
67319,"Character Design, Key Animation (OP 1)",8194
67319,"Character Design, Animation Director",8226
67319,Key Animation,3829
67319,Key Animation,3006
67319,Key Animation,9795
67319,Animation Director (ep 58),8220
67319,Character Design,17687
67319,Key Animation,17657
67319,Animation Director,23801
67319,Animation Director,2471
67319,Key Animation,3727
67319,Key Animation,2656
67319,Director,36057
67319,"Key Animation (ep 10, 13, 22 )",19997
67319,Key Animation,3367
67319,Animation Director,57076
67319,Key Animation,32835
67319,Key Animation,18377
67319,"Key Animation (ep 56, 92, 100-101 )",11268
67319,Animation Director,4210
67319,"Key Animation (ep 5, 13, 18, 23, 28, 34, 39 )",5658
67319,Key Animation,24877
67319,"Character Design, Animation Director, Key Animation",22487
67319,Key Animation (ep 5B),914
67319,"Key Animation (ep 1, 4, 7, 9, 11, 15 )",10889
67319,"Animation Director (ep 13, 19, 25 )",3638
67319,"Key Animation (ep eps 6-7, 9, 15, 20)",19505
67319,"Animation Director (ep 7, 15, 24, 31 )",5809
67319,"Animation Director (ep 12,18)",10562
67319,Animation Director (ep 34),2707
67319,"Key Animation (ep 6, 8, 10B, 17, 20A )",6277
67319,Key Animation,4933
67319,"Key Animation (ep 2, 5, 7, 10, 13 )",8234
67319,Character Design,19817
67319,Key Animation,9244
67319,"Animation Director (ep 1172, 1174, 1184-1186, 1262, 1346, 1373 ) Airing",1199
67319,Animation Director (ep 6),3514
67319,"Key Animation (ep 63, 70, 78, 86 )",17521
67319,Chief Animation Director,2835
67319,Animation Director,12663
67319,"Character Design, Animation Director",16434
67319,"Key Animation (ep 3,8)",3399
67319,Key Animation,15875
67319,Key Animation,16486
67319,Key Animation,8139
67319,Key Animation,7980
67319,"Key Animation (ep 6, 11, 16, 20 )",20223
67319,Key Animation (ep 1) Airing,1960
67319,"Character Design, Animation Director",4208
67319,"Character Design, Animation Director (ep 2,4)",3754
67319,Key Animation (ep 2),338
67320,Inserted Song Performance,1293
67337,Key Animation (ep 6),15061
67337,"Key Animation (OP, ep 2)",40128
67337,"Key Animation (eps 19, 23)",27663
67337,"Animation Director (eps 1, 5, 12), 2nd Key Animation (ep 12), In-Between Animation (eps 12), Key Animation (eps 1, 9, 11-12)",37036
67337,"Chief Animation Director (ep 10), Animation Director (eps 1, 10-11), 2nd Key Animation (eps 1-2, 5, 7, 10-12), Assistant Animation Director (ED, ep 7)",31417
67337,"Animation Director, Key Animation",35182
67337,Key Animation (ep 7),15605
67337,2nd Key Animation (ep 3),12293
67337,"2nd Key Animation (eps 3, 8)",13349
67337,"2nd Key Animation (ep 4), Key Animation (ep 1)",17917
67337,Key Animation (ep 8),33314
67337,"Character Design (Sub-Character Design), Animation Director (ep 12), Key Animation (ep 12)",50999
67337,Key Animation (ep 20),38084
67337,Chief Animation Director,56146
67337,"Animation Director (eps 2, 12), Key Animation (eps 1, 12)",33572
67337,Assistant Animation Director (ep 3),38909
67337,Key Animation (ep 3),17831
67337,Key Animation (ep 2),28387
67337,Animation Director (ep 2),39567
67337,"Animation Director (eps 4, 7), 2nd Key Animation (eps 1, 4, 7)",55701
67337,Key Animation (ep 3),51019
67337,2nd Key Animation (ep 1),49926
67337,2nd Key Animation (ep 2),11887
67337,Key Animation (ep 37),18155
67337,Key Animation (ep 11),14513
67337,Key Animation (ep 8),16890
67337,Assistant Animation Director (ep 9),42590
67337,"2nd Key Animation (eps 18, 20)",17505
67337,Animation Director (eps 2-3),24171
67337,"2nd Key Animation (eps 14, 22)",11021
67337,2nd Key Animation,39235
67337,"Animation Director (ep 7), Key Animation (OP, eps 7, 11)",34262
67337,Chief Animation Director,38313
67337,Key Animation (ep 2),30386
67337,"2nd Key Animation (ep 6), Key Animation (ep 6)",37345
67337,Key Animation,34540
67337,"2nd Key Animation (ep 1), Key Animation (eps 11, 16, 24, 38, 45, 72)",19291
67337,2nd Key Animation (ep 4),20159
67337,Animation Director (ep 9),35835
67337,Key Animation (ep 3),34754
67337,Key Animation (OP),38707
67337,"Animation Director (ep 3), 2nd Key Animation (ep 9)",48414
67337,Key Animation (ep 10),45783
67337,Key Animation (ep 6),32542
67337,"Animation Director (ep 2), Assistant Animation Director (ep 11)",30187
67337,"Animation Director (eps 5-6), 2nd Key Animation (ED6), Key Animation (ep 6), Assistant Animation Director (ep 1)",35251
67337,2nd Key Animation (ep 12),16498
67337,2nd Key Animation (ep 10),23325
67337,2nd Key Animation (ep 9),14227
67337,Assistant Animation Director (ep 3),41389
67337,"In-Between Animation (ep 6), Key Animation (eps 2-3, 5-10)",41688
67337,Key Animation (ep 1),32899
67337,2nd Key Animation (ep 3),15489
67338,Chief Animation Director,56146
67339,Key Animation (Main Animation),56146
67342,Theme Song Performance (OP),56146
67343,Theme Song Performance (ED),56146
67343,Theme Song Performance,59112
67343,Theme Song Performance,59097
67343,Theme Song Performance (OP) Not Yet Aired,61174
67346,Theme Song Performance,56111
67346,Theme Song Performance (ED),57648
67346,Theme Song Performance,54301
67352,Original Creator,19997
67352,"Script, Original Creator",19993
67369,"Storyboard (eps 11-12, 17, 28, 35, 45)",2316
67369,"Storyboard (ep 75), Episode Director (ep 75), In-Between Animation (ep 4, 6, 9, 13, 16, 18, 21, 26, 30, 34, 40, 42, 47), Key Animation (ep 4, 6, 9, 13, 16, 18, 21, 26, 30, 34, 40, 42, 47)",2402
67369,Animation Director (ep 4),1068
67369,"Director (chief), Storyboard (ep 1, 33, 52, 65 ), Episode Director (ep 1, 6, 11, 33, 52, 65 )",2748
