mal_id,watching,completed,on_hold,dropped,plan_to_watch,total,score_1_votes,score_1_percentage,score_2_votes,score_2_percentage,score_3_votes,score_3_percentage,score_4_votes,score_4_percentage,score_5_votes,score_5_percentage,score_6_votes,score_6_percentage,score_7_votes,score_7_percentage,score_8_votes,score_8_percentage,score_9_votes,score_9_percentage,score_10_votes,score_10_percentage
31057,82,252,47,108,288,777,16.0,7.6,6.0,2.9,23.0,11.0,30.0,14.3,60.0,28.6,34.0,16.2,19.0,9.0,7.0,3.3,1.0,0.5,14.0,6.7
30073,11,378,6,46,72,513,22.0,8.4,14.0,5.3,17.0,6.5,48.0,18.3,83.0,31.6,40.0,15.2,12.0,4.6,4.0,1.5,6.0,2.3,17.0,6.5
38728,11,374,2,32,75,494,25.0,9.2,21.0,7.7,35.0,12.8,68.0,24.9,53.0,19.4,30.0,11.0,19.0,7.0,6.0,2.2,4.0,1.5,12.0,4.4
33274,1100,7900,665,2386,3514,15565,1057.0,13.7,652.0,8.4,659.0,8.5,774.0,10.0,982.0,12.7,912.0,11.8,676.0,8.7,373.0,4.8,179.0,2.3,1470.0,19.0
2550,53,2553,25,80,454,3165,33.0,1.8,28.0,1.5,44.0,2.4,115.0,6.2,281.0,15.2,482.0,26.1,431.0,23.4,261.0,14.2,99.0,5.4,70.0,3.8
57804,2,25,5,36,18,86,0.0,0.0,1.0,9.1,0.0,0.0,1.0,9.1,1.0,9.1,2.0,18.2,1.0,9.1,0.0,0.0,0.0,0.0,5.0,45.5
7531,36,193,20,145,198,592,16.0,15.4,3.0,2.9,5.0,4.8,16.0,15.4,26.0,25.0,10.0,9.6,9.0,8.7,1.0,1.0,1.0,1.0,17.0,16.3
56042,6,115,1,12,23,157,0.0,0.0,1.0,1.3,2.0,2.5,9.0,11.4,14.0,17.7,28.0,35.4,11.0,13.9,4.0,5.1,2.0,2.5,8.0,10.1
32763,17,387,4,28,95,531,26.0,9.6,10.0,3.7,15.0,5.5,35.0,12.9,73.0,26.9,53.0,19.6,24.0,8.9,17.0,6.3,4.0,1.5,14.0,5.2
55123,2,101,1,14,21,139,7.0,9.5,2.0,2.7,3.0,4.1,13.0,17.6,29.0,39.2,7.0,9.5,5.0,6.8,0.0,0.0,0.0,0.0,8.0,10.8
54464,8,241,1,24,45,319,4.0,2.2,2.0,1.1,3.0,1.7,12.0,6.7,31.0,17.3,28.0,15.6,28.0,15.6,16.0,8.9,9.0,5.0,46.0,25.7
36393,14,162,0,31,46,253,15.0,13.4,2.0,1.8,7.0,6.3,14.0,12.5,27.0,24.1,16.0,14.3,15.0,13.4,3.0,2.7,1.0,0.9,12.0,10.7
45108,22,442,4,25,71,564,2.0,0.7,3.0,1.0,7.0,2.4,10.0,3.5,52.0,18.0,64.0,22.1,76.0,26.3,35.0,12.1,16.0,5.5,24.0,8.3
13283,946,8302,491,459,8067,18265,48.0,0.7,72.0,1.1,141.0,2.1,354.0,5.3,926.0,14.0,1668.0,25.2,1835.0,27.7,1011.0,15.3,362.0,5.5,207.0,3.1
5040,13267,144501,8453,6839,78985,252045,241.0,0.2,169.0,0.1,270.0,0.2,759.0,0.6,2172.0,1.8,5583.0,4.6,18041.0,14.9,37407.0,30.9,35286.0,29.1,21246.0,17.5
21,1838015,14,308583,206070,228928,2581610,14452.0,1.0,4425.0,0.3,6109.0,0.4,12921.0,0.9,29333.0,2.0,55320.0,3.8,134818.0,9.2,235583.0,16.0,302923.0,20.6,673409.0,45.8
25161,2023,87782,581,469,10211,101066,166.0,0.3,90.0,0.2,206.0,0.3,532.0,0.9,1786.0,3.0,5009.0,8.4,14889.0,25.0,18251.0,30.6,9843.0,16.5,8804.0,14.8
12001,514,18116,400,477,7732,27239,164.0,1.6,141.0,1.3,223.0,2.1,530.0,5.0,1219.0,11.5,2268.0,21.5,2604.0,24.6,1394.0,13.2,728.0,6.9,1297.0,12.3
9999,1088,55224,561,637,10573,68083,466.0,1.3,401.0,1.1,681.0,1.9,1637.0,4.5,3599.0,10.0,6703.0,18.6,9771.0,27.1,5910.0,16.4,3228.0,8.9,3719.0,10.3
54196,292,2079,115,114,2086,4686,36.0,2.7,11.0,0.8,20.0,1.5,66.0,4.9,227.0,16.9,367.0,27.3,284.0,21.2,112.0,8.3,46.0,3.4,173.0,12.9
50385,59,509,53,56,330,1007,5.0,1.7,4.0,1.4,5.0,1.7,8.0,2.8,44.0,15.2,76.0,26.3,61.0,21.1,24.0,8.3,10.0,3.5,52.0,18.0
61393,202,1609,38,69,388,2306,11.0,1.1,0.0,0.0,10.0,1.0,13.0,1.3,66.0,6.8,141.0,14.5,301.0,30.9,198.0,20.3,100.0,10.3,135.0,13.8
60022,5547,109276,376,693,11861,127753,2127.0,2.3,196.0,0.2,121.0,0.1,197.0,0.2,565.0,0.6,1400.0,1.5,4811.0,5.2,13482.0,14.5,24239.0,26.1,45902.0,49.3
31490,5384,207037,1138,769,28773,243101,350.0,0.2,197.0,0.1,371.0,0.3,1088.0,0.7,3685.0,2.5,11648.0,8.0,36494.0,25.1,46760.0,32.2,25108.0,17.3,19711.0,13.6
36241,220,5713,146,179,2470,8728,93.0,2.9,64.0,2.0,100.0,3.1,174.0,5.4,590.0,18.3,797.0,24.7,548.0,17.0,271.0,8.4,156.0,4.8,437.0,13.5
33606,523,22333,278,247,4359,27740,89.0,0.6,61.0,0.4,124.0,0.9,298.0,2.1,1163.0,8.2,2546.0,18.0,4480.0,31.7,2414.0,17.1,1175.0,8.3,1790.0,12.7
50410,5784,169002,1008,560,39211,215565,516.0,0.4,530.0,0.4,952.0,0.7,2205.0,1.7,4105.0,3.1,10641.0,8.1,26079.0,19.8,33715.0,25.6,33511.0,25.4,19611.0,14.9
4155,4652,240821,1176,862,25466,272977,397.0,0.2,155.0,0.1,335.0,0.2,1244.0,0.7,3712.0,2.2,11397.0,6.7,35558.0,21.0,53365.0,31.5,35661.0,21.1,27523.0,16.3
8740,1468,78625,509,473,10060,91135,166.0,0.3,56.0,0.1,116.0,0.2,307.0,0.6,1389.0,2.7,3951.0,7.8,11850.0,23.4,15954.0,31.5,8849.0,17.5,7982.0,15.8
12859,5832,273085,1147,830,26374,307268,402.0,0.2,192.0,0.1,352.0,0.2,1053.0,0.5,3690.0,1.9,11736.0,6.1,38147.0,19.7,62247.0,32.2,43611.0,22.6,31815.0,16.5
459,5511,126909,811,784,16158,150173,403.0,0.5,296.0,0.3,741.0,0.9,2017.0,2.4,7217.0,8.5,15911.0,18.7,27831.0,32.7,14847.0,17.5,6960.0,8.2,8844.0,10.4
460,1508,95811,574,434,11183,109510,192.0,0.3,204.0,0.3,492.0,0.8,1567.0,2.5,5119.0,8.1,11748.0,18.5,21930.0,34.6,11760.0,18.6,5044.0,8.0,5326.0,8.4
461,977,81814,534,436,10548,94309,250.0,0.5,387.0,0.7,873.0,1.6,2288.0,4.3,5841.0,10.9,11355.0,21.1,16328.0,30.3,8188.0,15.2,3760.0,7.0,4531.0,8.4
462,1567,96455,664,477,14244,113407,189.0,0.3,106.0,0.2,240.0,0.4,757.0,1.2,2965.0,4.7,7938.0,12.7,19202.0,30.7,17048.0,27.3,7455.0,11.9,6659.0,10.6
463,1078,78205,588,462,11068,91401,236.0,0.5,334.0,0.7,592.0,1.2,1605.0,3.1,4036.0,7.9,8886.0,17.4,15843.0,31.0,10136.0,19.8,4697.0,9.2,4792.0,9.4
464,1760,98842,695,535,16467,118299,228.0,0.3,206.0,0.3,344.0,0.5,1013.0,1.5,2708.0,3.9,6646.0,9.7,16276.0,23.6,18963.0,27.5,12104.0,17.6,10374.0,15.1
465,968,68959,640,426,11926,82919,161.0,0.4,160.0,0.4,441.0,1.0,1170.0,2.6,3370.0,7.6,7360.0,16.6,14414.0,32.5,9148.0,20.6,3964.0,8.9,4221.0,9.5
2107,924,64419,619,561,10006,76529,208.0,0.5,165.0,0.4,428.0,1.0,1046.0,2.5,2807.0,6.7,5838.0,14.0,12772.0,30.7,9207.0,22.1,4481.0,10.8,4649.0,11.2
3848,938,59212,627,545,11124,72446,193.0,0.5,135.0,0.4,266.0,0.7,721.0,1.9,2178.0,5.8,5024.0,13.3,11152.0,29.6,9091.0,24.1,4383.0,11.6,4579.0,12.1
38234,4681,180092,916,588,27533,213810,404.0,0.3,212.0,0.2,477.0,0.4,1014.0,0.8,2783.0,2.1,7729.0,5.9,22798.0,17.3,39573.0,30.0,30607.0,23.2,26341.0,20.0
8171,480,16800,286,438,5429,23433,135.0,1.4,67.0,0.7,98.0,1.0,208.0,2.2,1014.0,10.5,1599.0,16.6,2726.0,28.3,1548.0,16.1,788.0,8.2,1455.0,15.1
53880,121,1238,163,191,1340,3053,16.0,2.6,4.0,0.7,7.0,1.2,11.0,1.8,80.0,13.2,140.0,23.0,130.0,21.4,52.0,8.6,28.0,4.6,140.0,23.0
58307,44,964,36,43,307,1394,34.0,6.0,21.0,3.7,35.0,6.1,44.0,7.7,99.0,17.3,120.0,21.0,83.0,14.5,35.0,6.1,27.0,4.7,73.0,12.8
32051,1092,39651,469,363,8402,49977,158.0,0.6,126.0,0.5,253.0,1.0,610.0,2.4,1718.0,6.7,4112.0,16.0,8144.0,31.8,5158.0,20.1,2473.0,9.6,2879.0,11.2
59596,106,2014,51,77,480,2728,19.0,1.6,12.0,1.0,12.0,1.0,45.0,3.7,213.0,17.6,377.0,31.2,277.0,22.9,113.0,9.3,37.0,3.1,104.0,8.6
50696,3340,7154,448,646,3177,14765,182.0,2.6,81.0,1.2,154.0,2.2,385.0,5.5,1332.0,19.0,2180.0,31.0,1368.0,19.5,500.0,7.1,236.0,3.4,608.0,8.7
22661,250,6809,246,307,3309,10921,106.0,2.6,75.0,1.9,122.0,3.0,221.0,5.5,584.0,14.5,948.0,23.5,852.0,21.1,419.0,10.4,224.0,5.6,485.0,12.0
55647,158,3250,75,136,794,4413,28.0,1.5,14.0,0.7,28.0,1.5,65.0,3.5,286.0,15.3,555.0,29.7,438.0,23.4,168.0,9.0,72.0,3.9,215.0,11.5
53890,118,3267,91,137,789,4402,30.0,1.5,14.0,0.7,29.0,1.5,75.0,3.9,331.0,17.1,668.0,34.5,398.0,20.5,154.0,7.9,55.0,2.8,185.0,9.5
55289,166,3213,85,135,751,4350,34.0,1.8,11.0,0.6,24.0,1.3,66.0,3.5,289.0,15.4,584.0,31.1,422.0,22.5,173.0,9.2,77.0,4.1,197.0,10.5
58015,164,2699,56,108,608,3635,21.0,1.3,11.0,0.7,28.0,1.7,51.0,3.1,250.0,15.4,523.0,32.1,385.0,23.6,158.0,9.7,49.0,3.0,152.0,9.3
53235,361,4261,114,158,1138,6032,35.0,1.5,14.0,0.6,28.0,1.2,80.0,3.3,352.0,14.6,695.0,28.9,613.0,25.5,245.0,10.2,100.0,4.2,241.0,10.0
52199,219,4326,107,148,1094,5894,26.0,1.0,18.0,0.7,35.0,1.3,100.0,3.9,416.0,16.0,823.0,31.7,597.0,23.0,239.0,9.2,92.0,3.5,251.0,9.7
57556,106,2463,58,99,513,3239,20.0,1.4,12.0,0.8,26.0,1.8,73.0,5.1,277.0,19.2,475.0,32.9,300.0,20.8,98.0,6.8,34.0,2.4,129.0,8.9
52921,652,6426,130,138,1405,8751,24.0,0.7,18.0,0.5,30.0,0.9,104.0,3.1,404.0,11.9,881.0,26.0,1038.0,30.6,388.0,11.4,170.0,5.0,337.0,9.9
61674,51,1262,35,52,239,1639,10.0,1.3,3.0,0.4,16.0,2.0,32.0,4.1,132.0,16.8,251.0,31.9,207.0,26.3,59.0,7.5,19.0,2.4,58.0,7.4
62394,28,654,15,28,89,814,8.0,2.0,2.0,0.5,8.0,2.0,20.0,5.0,74.0,18.5,152.0,38.0,79.0,19.8,22.0,5.5,6.0,1.5,29.0,7.3
61892,39,955,26,37,164,1221,8.0,1.3,1.0,0.2,13.0,2.1,30.0,4.9,118.0,19.4,243.0,39.9,98.0,16.1,34.0,5.6,16.0,2.6,48.0,7.9
28683,344,13583,239,304,3769,18239,56.0,0.7,43.0,0.5,68.0,0.9,196.0,2.5,589.0,7.5,1317.0,16.8,2576.0,32.9,1410.0,18.0,590.0,7.5,991.0,12.6
36215,1455,37859,380,446,6575,46715,111.0,0.5,37.0,0.2,91.0,0.4,183.0,0.7,777.0,3.2,2076.0,8.5,6029.0,24.6,7441.0,30.4,3848.0,15.7,3876.0,15.8
16239,1151,45355,490,372,8831,56199,128.0,0.4,62.0,0.2,156.0,0.5,460.0,1.6,1427.0,4.9,3342.0,11.5,8474.0,29.1,7612.0,26.1,3787.0,13.0,3711.0,12.7
19123,2132,66498,512,606,9842,79590,391.0,1.1,103.0,0.3,103.0,0.3,236.0,0.7,808.0,2.4,2186.0,6.4,5696.0,16.7,9334.0,27.3,7082.0,20.7,8213.0,24.0
15323,1851,63771,484,572,8710,75388,366.0,0.9,84.0,0.2,100.0,0.2,263.0,0.6,938.0,2.3,2578.0,6.3,7616.0,18.7,12273.0,30.1,8426.0,20.7,8100.0,19.9
31289,1020,35387,433,358,6729,43927,116.0,0.5,76.0,0.3,114.0,0.5,313.0,1.4,895.0,3.9,2273.0,10.0,5956.0,26.2,6442.0,28.4,3097.0,13.6,3433.0,15.1
37902,653,23323,350,356,9222,33904,119.0,0.8,97.0,0.6,203.0,1.3,460.0,3.0,938.0,6.2,2289.0,15.0,4819.0,31.7,3092.0,20.3,1535.0,10.1,1672.0,11.0
16468,566,25272,371,293,6123,32625,106.0,0.7,95.0,0.6,163.0,1.0,444.0,2.8,1355.0,8.7,2646.0,16.9,4865.0,31.1,2812.0,18.0,1312.0,8.4,1840.0,11.8
60108,8176,13393,1446,1677,12832,37524,124.0,1.0,34.0,0.3,56.0,0.5,137.0,1.1,342.0,2.8,905.0,7.3,2776.0,22.3,3792.0,30.5,1797.0,14.4,2473.0,19.9
33338,1508,66818,550,359,13260,82495,126.0,0.3,99.0,0.2,250.0,0.6,680.0,1.5,2111.0,4.7,5654.0,12.7,13920.0,31.3,11533.0,25.9,5222.0,11.7,4935.0,11.1
62233,0,0,1,0,11053,11054,,,,,,,,,,,,,,,,,,,,
58663,137,2345,54,95,527,3158,25.0,1.8,8.0,0.6,26.0,1.9,44.0,3.2,214.0,15.4,450.0,32.4,323.0,23.2,125.0,9.0,50.0,3.6,125.0,9.0
2385,425,38316,323,341,6160,45565,192.0,0.8,178.0,0.7,344.0,1.4,792.0,3.2,2433.0,9.8,4535.0,18.3,6530.0,26.4,4188.0,16.9,2241.0,9.1,3318.0,13.4
16143,456,13530,301,353,5040,19680,73.0,0.9,30.0,0.4,66.0,0.9,184.0,2.4,774.0,10.0,1545.0,20.0,2399.0,31.0,1143.0,14.8,490.0,6.3,1033.0,13.4
59029,119,1913,47,86,439,2604,18.0,1.6,6.0,0.5,20.0,1.8,38.0,3.3,173.0,15.2,378.0,33.2,264.0,23.2,105.0,9.2,37.0,3.2,101.0,8.9
32437,403,6188,313,394,4324,11622,72.0,2.1,31.0,0.9,63.0,1.8,143.0,4.2,391.0,11.4,794.0,23.1,892.0,26.0,367.0,10.7,202.0,5.9,482.0,14.0
1238,527,25894,405,317,7066,34209,74.0,0.5,56.0,0.3,91.0,0.6,286.0,1.8,1121.0,6.9,2587.0,16.0,5286.0,32.7,3337.0,20.7,1455.0,9.0,1857.0,11.5
2490,436,31982,311,319,5950,38998,139.0,0.7,150.0,0.7,298.0,1.5,725.0,3.6,2263.0,11.1,4005.0,19.6,5827.0,28.5,3178.0,15.6,1636.0,8.0,2190.0,10.7
51163,108,2312,81,100,859,3460,41.0,3.0,28.0,2.0,34.0,2.5,93.0,6.8,329.0,23.9,336.0,24.4,191.0,13.9,80.0,5.8,47.0,3.4,197.0,14.3
2020,474,28507,397,342,6392,36112,95.0,0.5,84.0,0.5,178.0,1.0,406.0,2.2,1428.0,7.9,3099.0,17.1,5608.0,30.9,3368.0,18.6,1874.0,10.3,2001.0,11.0
1237,540,27306,407,308,6976,35537,77.0,0.5,64.0,0.4,138.0,0.8,313.0,1.8,1281.0,7.5,3036.0,17.7,5845.0,34.2,3249.0,19.0,1315.0,7.7,1789.0,10.5
51162,127,1920,121,140,1008,3316,27.0,2.6,8.0,0.8,5.0,0.5,41.0,4.0,181.0,17.5,304.0,29.3,211.0,20.4,82.0,7.9,27.0,2.6,150.0,14.5
5252,874,45338,463,364,9856,56895,129.0,0.4,87.0,0.3,170.0,0.6,560.0,1.9,1795.0,6.2,4443.0,15.4,9258.0,32.0,6229.0,21.5,3001.0,10.4,3249.0,11.2
466,648,36100,404,340,7115,44607,121.0,0.5,143.0,0.6,357.0,1.5,926.0,3.9,3042.0,12.9,6109.0,25.8,6993.0,29.5,2855.0,12.1,1215.0,5.1,1912.0,8.1
53878,125,1182,164,177,1189,2837,21.0,3.6,6.0,1.0,4.0,0.7,21.0,3.6,73.0,12.7,149.0,25.9,119.0,20.7,44.0,7.6,21.0,3.6,118.0,20.5
1094,590,32771,429,323,7134,41247,99.0,0.5,61.0,0.3,156.0,0.8,428.0,2.1,1630.0,7.8,3709.0,17.9,7128.0,34.3,3875.0,18.7,1591.0,7.7,2096.0,10.1
2386,497,40954,331,361,6512,48655,157.0,0.6,148.0,0.6,374.0,1.4,811.0,3.1,2596.0,9.8,4895.0,18.5,7627.0,28.8,4470.0,16.9,2346.0,8.9,3024.0,11.4
59908,112,1642,44,72,369,2239,12.0,1.2,3.0,0.3,16.0,1.6,35.0,3.4,174.0,17.1,330.0,32.5,240.0,23.6,85.0,8.4,27.0,2.7,94.0,9.3
30276,145996,2998253,46709,43543,196590,3431091,3856.0,0.2,2145.0,0.1,3611.0,0.2,9075.0,0.4,29351.0,1.2,81505.0,3.4,306308.0,12.9,697247.0,29.5,718693.0,30.4,513605.0,21.7
34134,73513,1441936,20240,29868,262036,1827593,2626.0,0.2,2783.0,0.3,7150.0,0.6,21470.0,1.9,47109.0,4.2,133123.0,12.0,317016.0,28.6,312041.0,28.1,162575.0,14.7,103086.0,9.3
39652,1876,51656,688,903,16418,71541,240.0,0.8,154.0,0.5,256.0,0.9,727.0,2.5,3061.0,10.4,6274.0,21.3,8116.0,27.5,4640.0,15.7,2419.0,8.2,3595.0,12.2
39705,7017,97811,2613,1237,32674,141352,144.0,0.2,110.0,0.2,297.0,0.5,786.0,1.2,3178.0,5.0,9244.0,14.7,21725.0,34.5,14504.0,23.0,6438.0,10.2,6546.0,10.4
52807,151,5,20,3,328105,328284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.2,5.0,45.5,1.0,9.1,3.0,27.3
31772,14864,281783,5746,2961,34944,340298,284.0,0.1,194.0,0.1,422.0,0.2,1374.0,0.7,6060.0,3.2,19633.0,10.4,55914.0,29.5,57072.0,30.1,26804.0,14.1,21892.0,11.5
31704,5584,296951,1366,792,34051,338744,281.0,0.1,197.0,0.1,490.0,0.3,1415.0,0.7,6347.0,3.3,19165.0,9.9,57902.0,30.0,57461.0,29.8,27580.0,14.3,22105.0,11.5
34392,9310,61280,3120,9384,51300,134394,2641.0,5.2,2738.0,5.4,3675.0,7.2,5512.0,10.8,9520.0,18.7,11038.0,21.6,8043.0,15.8,3556.0,7.0,2031.0,4.0,2259.0,4.4
34733,586,14305,224,236,5911,21262,594.0,6.0,576.0,5.8,634.0,6.4,925.0,9.4,2087.0,21.2,2036.0,20.7,1408.0,14.3,668.0,6.8,286.0,2.9,635.0,6.4
56838,11408,39925,2363,5189,24191,83076,188.0,0.6,128.0,0.4,332.0,1.0,925.0,2.7,2764.0,8.2,6624.0,19.6,11894.0,35.2,6224.0,18.4,2440.0,7.2,2267.0,6.7
36431,2913,30637,986,1501,18721,54758,663.0,2.8,706.0,3.0,1016.0,4.3,1585.0,6.8,3734.0,15.9,5616.0,24.0,4975.0,21.2,2387.0,10.2,1445.0,6.2,1293.0,5.5
38061,360,9415,160,175,3135,13245,217.0,3.4,236.0,3.7,307.0,4.8,502.0,7.8,1486.0,23.2,1618.0,25.3,1020.0,15.9,449.0,7.0,174.0,2.7,388.0,6.1
38789,448,6709,181,183,3665,11186,238.0,5.3,201.0,4.5,283.0,6.3,386.0,8.6,971.0,21.6,959.0,21.4,693.0,15.4,322.0,7.2,132.0,2.9,301.0,6.7
41364,2368,18957,722,846,15190,38083,332.0,2.3,308.0,2.1,487.0,3.3,762.0,5.2,1932.0,13.2,3321.0,22.8,3484.0,23.9,1823.0,12.5,1089.0,7.5,1052.0,7.2
675,226,2184,160,222,1970,4762,105.0,6.1,117.0,6.8,126.0,7.4,206.0,12.0,281.0,16.4,215.0,12.6,272.0,15.9,188.0,11.0,93.0,5.4,107.0,6.3
1113,281,2210,157,189,1404,4241,44.0,2.6,29.0,1.7,61.0,3.6,101.0,6.0,218.0,12.9,293.0,17.3,276.0,16.3,262.0,15.5,250.0,14.8,157.0,9.3
39207,11,260,3,29,78,381,9.0,4.9,12.0,6.6,10.0,5.5,22.0,12.1,68.0,37.4,29.0,15.9,15.0,8.2,2.0,1.1,0.0,0.0,15.0,8.2
56915,2,93,1,13,15,124,4.0,6.3,1.0,1.6,10.0,15.6,13.0,20.3,21.0,32.8,9.0,14.1,1.0,1.6,0.0,0.0,0.0,0.0,5.0,7.8
20931,5877,87378,2168,3597,28009,127029,694.0,1.1,961.0,1.5,1791.0,2.8,3782.0,5.9,10182.0,15.8,17105.0,26.6,17246.0,26.8,7377.0,11.5,2683.0,4.2,2487.0,3.9
23427,441,23379,209,134,3652,27815,152.0,0.9,160.0,1.0,397.0,2.5,725.0,4.5,2300.0,14.3,4434.0,27.6,4550.0,28.3,1900.0,11.8,716.0,4.5,753.0,4.7
2489,2686,6359,1522,1037,8109,19713,34.0,0.6,22.0,0.4,47.0,0.8,128.0,2.3,438.0,7.7,824.0,14.5,1385.0,24.4,1132.0,20.0,837.0,14.8,824.0,14.5
5520,251,1493,198,256,2030,4228,24.0,2.4,6.0,0.6,25.0,2.5,31.0,3.1,97.0,9.7,165.0,16.5,270.0,27.1,152.0,15.2,88.0,8.8,139.0,13.9
4114,452,3016,267,298,2856,6889,26.0,1.2,7.0,0.3,27.0,1.3,39.0,1.9,140.0,6.7,254.0,12.1,500.0,23.9,521.0,24.9,277.0,13.2,303.0,14.5
14947,80,554,36,95,957,1722,13.0,3.9,8.0,2.4,17.0,5.1,21.0,6.3,51.0,15.4,62.0,18.7,68.0,20.5,32.0,9.7,22.0,6.6,37.0,11.2
42804,88,32,24,89,453,686,4.0,9.5,11.0,26.2,4.0,9.5,4.0,9.5,2.0,4.8,6.0,14.3,3.0,7.1,1.0,2.4,0.0,0.0,7.0,16.7
43207,31,109,12,65,202,419,11.0,17.5,5.0,7.9,1.0,1.6,5.0,7.9,13.0,20.6,12.0,19.0,3.0,4.8,1.0,1.6,0.0,0.0,12.0,19.0
53035,7,42,2,21,40,112,0.0,0.0,1.0,4.2,2.0,8.3,4.0,16.7,2.0,8.3,9.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0
2805,69,907,53,154,462,1645,14.0,2.0,4.0,0.6,8.0,1.1,15.0,2.1,41.0,5.8,59.0,8.3,210.0,29.5,178.0,25.0,112.0,15.7,72.0,10.1
55565,8,87,2,17,30,144,4.0,7.0,7.0,12.3,4.0,7.0,15.0,26.3,10.0,17.5,7.0,12.3,3.0,5.3,1.0,1.8,0.0,0.0,6.0,10.5
195,6124,130827,3478,5374,39874,185677,601.0,0.6,869.0,0.9,1474.0,1.5,3649.0,3.7,8675.0,8.8,16014.0,16.3,27158.0,27.6,20922.0,21.3,10870.0,11.1,8021.0,8.2
52863,45,293,29,44,257,668,2.0,1.2,1.0,0.6,4.0,2.5,13.0,8.1,23.0,14.3,43.0,26.7,24.0,14.9,13.0,8.1,9.0,5.6,29.0,18.0
443,770,42681,394,284,6357,50486,135.0,0.5,200.0,0.7,336.0,1.1,729.0,2.4,2165.0,7.2,4486.0,15.0,8644.0,28.9,6666.0,22.3,3741.0,12.5,2782.0,9.3
